customer_id,region,contract_type,monthly_price,customer_tenure_months,avg_download_speed,expected_download_speed,service_interruptions_30d,interruption_minutes_30d,num_tickets_30d,num_complaints_30d,call_center_contacts_30d,avg_resolution_hours,satisfaction_score,last_ticket_text,churn,high_priority_ticket,network_anomaly
C00710,Madrid,movil_solo,12.95,21,92.9,100,6,354.4,2,1,1,44.6,5.4,Tardaron en resolver pero al final lo arreglaron.,1,0,0
C00711,Barcelona,fibra_1000,51.95,45,650.5,1000,7,620.3,3,1,1,17.6,6.3,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00712,Valencia,fibra_600,44.95,74,344.2,600,3,168.2,1,0,1,20.2,8.0,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00713,Bilbao,convergente,64.95,71,369.4,600,0,0.0,0,0,0,29.1,7.0,"Todo correcto, solo queria informacion de promociones.",0,0,0
C00714,Barcelona,movil_solo,14.95,43,84.6,100,0,0.0,1,0,1,26.4,7.9,"Todo correcto, solo queria informacion de promociones.",0,0,0
C00715,Zaragoza,fibra_600,37.95,6,290.3,600,10,191.7,6,3,7,30.2,3.9,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,1
C00716,Zaragoza,fibra_1000,49.95,15,463.0,1000,1,40.7,3,1,1,25.6,7.1,Cambio de titular del contrato.,0,0,0
C00717,Bilbao,convergente,61.95,70,525.7,600,11,122.4,5,1,6,22.4,5.0,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,0
C00718,Valencia,fibra_600,37.95,44,526.5,600,9,354.6,3,0,3,49.6,4.3,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,0,0
C00719,Barcelona,fibra_1000,51.95,57,863.5,1000,3,97.9,4,2,4,29.1,5.3,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00720,Bilbao,movil_solo,14.95,50,82.4,100,0,0.0,0,0,0,26.0,8.2,"Todo correcto, solo queria informacion de promociones.",0,0,0
C00721,Sevilla,convergente,61.95,80,337.7,600,9,245.8,5,1,4,55.0,3.9,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,1
C00722,Bilbao,fibra_1000,54.95,41,622.0,1000,7,314.2,3,2,3,18.8,4.8,Tardaron en resolver pero al final lo arreglaron.,1,1,0
C00723,Valencia,fibra_600,41.95,53,330.5,600,11,106.0,5,1,5,53.7,3.2,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,0,1
C00724,Valencia,movil_solo,14.95,27,67.3,100,5,256.5,4,0,4,30.9,5.7,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00725,Bilbao,convergente,59.95,40,421.4,600,8,518.2,5,1,3,34.7,5.5,"Cuarta averia este mes, el tecnico no resuelve nada.",1,0,0
C00726,Valencia,fibra_1000,54.95,55,629.4,1000,4,169.7,2,1,2,37.1,6.2,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00727,Sevilla,convergente,61.95,39,493.3,600,9,270.8,4,2,4,37.3,4.8,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,0,0
C00728,Barcelona,fibra_600,44.95,81,578.2,600,6,455.7,5,2,4,29.7,6.0,"Router se reinicia a veces, consultar si es normal.",0,1,0
C00729,Madrid,fibra_300,29.95,78,268.3,300,7,342.6,4,2,4,47.8,3.4,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,0
C00730,Bilbao,fibra_300,34.95,77,246.7,300,3,113.2,1,0,1,16.7,8.0,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00731,Barcelona,fibra_1000,51.95,41,927.5,1000,0,0.0,0,0,0,9.4,7.9,Cambio de titular del contrato.,0,0,0
C00732,Barcelona,fibra_300,29.95,10,257.6,300,6,322.2,4,1,4,44.2,5.1,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00733,Sevilla,fibra_600,44.95,17,437.3,600,7,536.5,4,1,3,43.8,4.1,"Subida de cuota inesperada, quiero aclaracion.",1,0,0
C00734,Bilbao,fibra_600,37.95,81,374.4,600,3,233.2,2,1,1,20.0,7.6,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00735,Madrid,fibra_1000,54.95,35,982.7,1000,7,257.2,5,1,3,18.0,5.5,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00736,Barcelona,fibra_300,31.95,49,219.6,300,3,249.8,2,0,2,27.7,7.0,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00737,Zaragoza,movil_solo,16.95,24,70.1,100,8,559.1,5,3,6,47.8,3.1,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,0
C00738,Madrid,fibra_1000,51.95,51,782.6,1000,6,174.9,2,1,1,28.4,6.0,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00739,Bilbao,convergente,59.95,74,444.4,600,7,110.1,4,2,4,39.6,4.9,Tardaron en resolver pero al final lo arreglaron.,1,1,0
C00740,Madrid,fibra_1000,47.95,80,643.1,1000,6,88.9,2,1,2,27.6,6.2,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00741,Sevilla,fibra_300,27.95,26,171.7,300,6,32.3,3,1,2,31.2,6.3,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00742,Valencia,fibra_300,34.95,51,243.9,300,4,183.4,2,0,2,41.6,5.5,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00743,Barcelona,fibra_300,29.95,65,192.1,300,11,737.5,6,3,3,36.2,4.0,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,1
C00744,Valencia,convergente,64.95,18,320.9,600,5,196.9,3,1,2,24.8,6.3,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00745,Bilbao,fibra_600,39.95,12,504.7,600,7,413.0,2,1,2,44.5,4.6,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00746,Bilbao,convergente,64.95,6,452.3,600,1,87.8,2,0,1,22.1,7.0,"Todo correcto, solo queria informacion de promociones.",0,0,0
C00747,Madrid,fibra_1000,49.95,41,708.7,1000,0,0.0,0,0,0,9.9,7.9,Consulta sobre la tarifa de fibra 1000.,0,0,0
C00748,Valencia,fibra_300,31.95,56,197.4,300,8,606.3,4,1,4,36.7,4.7,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,0,0
C00749,Madrid,fibra_600,39.95,63,478.1,600,9,290.4,3,1,3,27.9,4.2,"Cuarta averia este mes, el tecnico no resuelve nada.",1,0,0
C00750,Barcelona,fibra_600,44.95,39,343.1,600,1,77.1,2,0,1,14.1,7.6,Pregunta sobre la factura de este mes.,0,0,0
C00751,Bilbao,convergente,61.95,39,333.7,600,7,439.1,4,1,3,50.2,4.8,"Intermitencias por la noche, molesto pero usable.",0,0,1
C00752,Sevilla,fibra_600,37.95,54,508.0,600,6,472.9,4,1,3,31.0,5.9,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00753,Valencia,fibra_300,29.95,31,220.5,300,7,473.7,4,1,4,5.7,6.1,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00754,Zaragoza,movil_solo,19.95,78,44.4,100,4,106.5,3,0,2,20.8,6.3,"Intermitencias por la noche, molesto pero usable.",0,0,1
C00755,Madrid,fibra_600,39.95,47,459.1,600,6,349.2,4,1,2,24.8,5.7,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00756,Madrid,convergente,59.95,53,391.6,600,5,442.9,3,1,1,13.9,7.3,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00757,Bilbao,movil_solo,19.95,60,65.3,100,7,543.7,4,1,2,44.1,4.4,Tardaron en resolver pero al final lo arreglaron.,1,0,0
C00758,Bilbao,movil_solo,16.95,16,71.8,100,6,178.5,4,1,3,39.3,4.8,"Router se reinicia a veces, consultar si es normal.",1,0,0
C00759,Valencia,convergente,57.95,33,439.8,600,3,242.7,2,1,1,22.5,6.1,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00760,Madrid,convergente,59.95,10,497.5,600,4,96.6,2,0,2,28.5,6.6,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00761,Barcelona,fibra_600,39.95,51,576.3,600,6,143.1,3,1,4,17.4,6.6,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00762,Madrid,fibra_1000,51.95,69,981.6,1000,8,168.1,6,2,6,21.9,5.7,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,1,0
C00763,Valencia,convergente,64.95,65,352.3,600,9,191.3,6,3,5,24.5,4.3,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,1
C00764,Valencia,convergente,59.95,26,391.8,600,7,263.1,5,1,4,37.1,5.0,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00765,Barcelona,fibra_300,31.95,80,210.5,300,11,824.1,5,1,4,48.7,2.7,"Cuarta averia este mes, el tecnico no resuelve nada.",1,1,1
C00766,Zaragoza,fibra_1000,49.95,38,440.3,1000,7,117.8,2,1,3,22.2,6.3,Tardaron en resolver pero al final lo arreglaron.,0,0,1
C00767,Barcelona,movil_solo,14.95,63,60.8,100,10,147.0,4,2,3,17.5,5.2,"Cuarta averia este mes, el tecnico no resuelve nada.",0,1,1
C00768,Barcelona,convergente,59.95,45,376.4,600,7,368.3,3,0,3,15.4,5.7,"Subida de cuota inesperada, quiero aclaracion.",0,0,1
C00769,Bilbao,convergente,59.95,34,500.2,600,8,336.9,3,2,3,25.8,5.4,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,0
C00770,Sevilla,fibra_300,29.95,55,198.7,300,5,231.0,3,1,4,22.6,6.9,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00771,Valencia,movil_solo,19.95,24,63.4,100,4,200.6,1,0,1,37.0,6.6,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00772,Sevilla,fibra_300,29.95,29,142.1,300,8,688.1,4,1,3,32.3,4.5,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",0,0,1
C00773,Zaragoza,movil_solo,14.95,12,65.2,100,0,0.0,0,0,0,13.2,8.6,Cambio de titular del contrato.,0,0,0
C00774,Zaragoza,convergente,59.95,84,402.5,600,9,599.3,3,0,3,32.9,5.4,"Cuarta averia este mes, el tecnico no resuelve nada.",1,0,0
C00775,Bilbao,fibra_1000,49.95,29,627.5,1000,8,318.4,5,3,6,17.8,4.6,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,0
C00776,Valencia,fibra_600,41.95,23,422.5,600,2,60.3,2,1,1,6.5,7.2,Pregunta sobre la factura de este mes.,0,0,0
C00777,Sevilla,fibra_1000,47.95,30,615.4,1000,3,17.2,3,1,2,19.6,6.8,"Router se reinicia a veces, consultar si es normal.",0,0,0
C00778,Barcelona,fibra_600,39.95,11,394.2,600,4,195.7,4,0,4,24.1,7.1,"Intermitencias por la noche, molesto pero usable.",0,0,0
C00779,Sevilla,fibra_1000,49.95,9,514.3,1000,9,771.5,4,1,2,62.5,2.8,"Cuarta averia este mes, el tecnico no resuelve nada.",1,0,1
C00780,Madrid,convergente,59.95,59,556.0,600,8,120.8,3,1,3,42.8,3.7,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,0,0
C00781,Madrid,movil_solo,16.95,29,91.5,100,3,76.7,2,1,2,14.7,6.3,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
C00782,Zaragoza,fibra_300,29.95,9,152.7,300,10,220.0,4,2,2,21.9,5.1,"Velocidad ridicula comparada con lo que pago, harto de reclamar.",1,1,1
C00783,Zaragoza,convergente,57.95,4,309.1,600,0,0.0,1,0,1,13.9,7.7,"Todo correcto, solo queria informacion de promociones.",0,0,0
C00784,Valencia,fibra_1000,49.95,14,663.9,1000,3,22.7,3,0,2,18.3,7.0,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00785,Barcelona,movil_solo,14.95,30,90.3,100,6,87.1,3,1,4,25.9,5.4,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00786,Madrid,convergente,57.95,42,489.5,600,0,0.0,1,0,1,6.1,8.0,"Todo correcto, solo queria informacion de promociones.",0,0,0
C00787,Zaragoza,fibra_300,31.95,37,213.4,300,9,391.1,3,1,3,33.8,5.4,"Cuarta averia este mes, el tecnico no resuelve nada.",1,0,0
C00788,Bilbao,convergente,64.95,20,415.4,600,2,149.7,1,0,1,29.5,7.2,Cambio de titular del contrato.,0,0,0
C00789,Madrid,fibra_600,37.95,51,448.9,600,5,148.6,4,1,2,25.8,5.7,Tardaron en resolver pero al final lo arreglaron.,0,0,0
C00790,Sevilla,movil_solo,19.95,6,80.5,100,8,92.9,5,2,3,10.8,5.5,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,1,0
C00791,Valencia,convergente,59.95,7,488.2,600,1,89.9,1,0,1,6.9,8.1,Pregunta sobre la factura de este mes.,0,0,0
C00792,Sevilla,fibra_1000,51.95,31,802.4,1000,9,806.6,5,1,4,19.3,5.0,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,1,0
C00793,Valencia,fibra_600,41.95,51,327.1,600,5,337.3,4,2,2,44.2,5.1,"Router se reinicia a veces, consultar si es normal.",1,0,1
C00794,Bilbao,fibra_600,39.95,30,364.6,600,8,303.9,6,1,3,17.1,6.5,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",0,0,1
C00795,Madrid,movil_solo,16.95,10,93.1,100,9,144.6,5,1,5,34.1,4.7,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,0,0
C00796,Zaragoza,movil_solo,12.95,42,48.7,100,10,256.5,6,2,7,43.7,2.9,"Cortes constantes desde hace semanas, atencion al cliente pesima.",1,1,1
C00797,Valencia,fibra_600,39.95,25,318.8,600,9,389.4,4,2,2,47.4,4.0,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",1,1,1
C00798,Barcelona,fibra_1000,54.95,72,727.7,1000,8,139.0,4,1,3,12.0,6.2,"Sin servicio tres dias seguidos, nadie da solucion, voy a darme de baja.",0,0,0
C00799,Bilbao,fibra_300,31.95,70,165.0,300,7,275.8,5,2,3,35.2,4.8,"Intermitencias por la noche, molesto pero usable.",0,1,1
C00800,Barcelona,convergente,59.95,58,418.7,600,5,381.5,2,0,1,29.8,6.5,"Subida de cuota inesperada, quiero aclaracion.",0,0,0
